Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU
3.369,3,Dic,2015,03/12/2015,4,4.4,210.62,"1,068.47",69.32,543.21,62227.38109,1,0.50%
3.372,4,Dic,2015,04/12/2015,5,4.4,210.62,"1,068.47",69.32,543.21,62316.28207,1,0.50%
3.377,7,Dic,2015,07/12/2015,1,4.4,210.62,"1,068.47",69.32,543.21,61965.3323,1,0.50%
3.377,8,Dic,2015,08/12/2015,2,4.4,210.62,"1,068.47",69.32,543.21,61965.3323,1,0.50%
3.375,9,Dic,2015,09/12/2015,3,4.4,210.62,"1,068.47",69.32,543.21,61912.22673,1,0.50%
3.376,10,Dic,2015,10/12/2015,4,4.4,210.62,"1,068.47",69.32,543.21,62165.49803,1,0.50%
3.379,11,Dic,2015,11/12/2015,5,4.4,210.62,"1,068.47",69.32,543.21,62351.63314,1,0.50%
3.382,14,Dic,2015,14/12/2015,1,4.4,210.62,"1,068.47",69.32,543.21,62446.3412,1,0.50%
3.377,15,Dic,2015,15/12/2015,2,4.4,210.62,"1,068.47",69.32,543.21,62107.23966,1,0.50%
3.372,16,Dic,2015,16/12/2015,3,4.4,210.62,"1,068.47",69.32,543.21,62077.98095,1,0.50%
3.376,17,Dic,2015,17/12/2015,4,4.4,210.62,"1,068.47",69.32,543.21,62368.92067,1,0.50%
3.379,18,Dic,2015,18/12/2015,5,4.4,210.62,"1,068.47",69.32,543.21,61866.17518,1,0.50%
3.383,21,Dic,2015,21/12/2015,1,4.4,210.62,"1,068.47",69.32,543.21,61745.93087,1,0.50%
3.391,22,Dic,2015,22/12/2015,2,4.4,210.62,"1,068.47",69.32,543.21,61701.87102,1,0.50%
3.398,23,Dic,2015,23/12/2015,3,4.4,210.62,"1,068.47",69.32,543.21,61618.17706,1,0.50%
3.398,24,Dic,2015,24/12/2015,4,4.4,210.62,"1,068.47",69.32,543.21,61864.1566,1,0.50%
3.398,25,Dic,2015,25/12/2015,5,4.4,210.62,"1,068.47",69.32,543.21,61864.1566,1,0.50%
3.402,28,Dic,2015,28/12/2015,1,4.4,210.62,"1,068.47",69.32,543.21,61529.36125,1,0.50%
3.408,29,Dic,2015,29/12/2015,2,4.4,210.62,"1,068.47",69.32,543.21,61483.60352,1,0.50%
3.41,30,Dic,2015,30/12/2015,3,4.4,210.62,"1,068.47",69.32,543.21,61731.33143,1,0.50%
3.413,31,Dic,2015,31/12/2015,4,4.4,210.62,"1,068.47",69.32,543.21,61484.88963,1,0.50%
3.413,1,Ene,2016,01/01/2016,5,4.61,203.34,"1,095.70",69.12,457.89,61484.88963,0,0.50%
3.43,4,Ene,2016,04/01/2016,1,4.61,203.34,"1,095.70",69.12,457.89,61548.6613,0,0.50%
3.417,5,Ene,2016,05/01/2016,2,4.61,203.34,"1,095.70",69.12,457.89,61547.19158,0,0.50%
3.417,6,Ene,2016,06/01/2016,3,4.61,203.34,"1,095.70",69.12,457.89,61661.89611,0,0.50%
3.423,7,Ene,2016,07/01/2016,4,4.61,203.34,"1,095.70",69.12,457.89,61746.65487,0,0.50%
3.428,8,Ene,2016,08/01/2016,5,4.61,203.34,"1,095.70",69.12,457.89,61749.13842,0,0.50%
3.428,11,Ene,2016,11/01/2016,1,4.61,203.34,"1,095.70",69.12,457.89,61375.27157,0,0.50%
3.426,12,Ene,2016,12/01/2016,2,4.61,203.34,"1,095.70",69.12,457.89,61312.76776,0,0.50%
3.421,13,Ene,2016,13/01/2016,3,4.61,203.34,"1,095.70",69.12,457.89,61190.06144,0,0.50%
3.425,14,Ene,2016,14/01/2016,4,4.61,203.34,"1,095.70",69.12,457.89,61201.2818,0,0.50%
3.43,15,Ene,2016,15/01/2016,5,4.61,203.34,"1,095.70",69.12,457.89,61136.7039,0,0.50%
3.431,18,Ene,2016,18/01/2016,1,4.61,203.34,"1,095.70",69.12,457.89,61137.76746,0,0.50%
3.433,19,Ene,2016,19/01/2016,2,4.61,203.34,"1,095.70",69.12,457.89,60816.6609,0,0.50%
3.442,20,Ene,2016,20/01/2016,3,4.61,203.34,"1,095.70",69.12,457.89,60560.20299,0,0.50%
3.446,21,Ene,2016,21/01/2016,4,4.61,203.34,"1,095.70",69.12,457.89,60435.31344,0,0.50%
3.447,22,Ene,2016,22/01/2016,5,4.61,203.34,"1,095.70",69.12,457.89,60420.95108,0,0.50%
3.458,25,Ene,2016,25/01/2016,1,4.61,203.34,"1,095.70",69.12,457.89,60237.10821,0,0.50%
3.469,26,Ene,2016,26/01/2016,2,4.61,203.34,"1,095.70",69.12,457.89,60129.19467,0,0.50%
3.466,27,Ene,2016,27/01/2016,3,4.61,203.34,"1,095.70",69.12,457.89,60083.63585,0,0.50%
3.469,28,Ene,2016,28/01/2016,4,4.61,203.34,"1,095.70",69.12,457.89,59947.60578,0,0.50%
3.471,29,Ene,2016,29/01/2016,5,4.61,203.34,"1,095.70",69.12,457.89,59981.47624,0,0.50%
3.485,1,Feb,2016,01/02/2016,1,4.47,208.59,"1,199.91",77.56,468.1,59937.95663,0,0.50%
3.489,2,Feb,2016,02/02/2016,2,4.47,208.59,"1,199.91",77.56,468.1,59923.6209,0,0.50%
3.494,3,Feb,2016,03/02/2016,3,4.47,208.59,"1,199.91",77.56,468.1,59950.05914,0,0.50%
3.478,4,Feb,2016,04/02/2016,4,4.47,208.59,"1,199.91",77.56,468.1,59984.79494,0,0.50%
3.482,5,Feb,2016,05/02/2016,5,4.47,208.59,"1,199.91",77.56,468.1,60093.95617,0,0.50%
3.492,8,Feb,2016,08/02/2016,1,4.47,208.59,"1,199.91",77.56,468.1,60395.98997,0,0.50%
3.5,9,Feb,2016,09/02/2016,2,4.47,208.59,"1,199.91",77.56,468.1,60345.68078,0,0.50%
3.507,10,Feb,2016,10/02/2016,3,4.47,208.59,"1,199.91",77.56,468.1,60661.84954,0,0.50%
3.513,11,Feb,2016,11/02/2016,4,4.47,208.59,"1,199.91",77.56,468.1,60738.80151,0,0.50%
3.509,12,Feb,2016,12/02/2016,5,4.47,208.59,"1,199.91",77.56,468.1,60633.83672,0,0.50%
3.505,15,Feb,2016,15/02/2016,1,4.47,208.59,"1,199.91",77.56,468.1,60615.18654,0,0.50%
3.508,16,Feb,2016,16/02/2016,2,4.47,208.59,"1,199.91",77.56,468.1,60419.32949,0,0.50%
3.506,17,Feb,2016,17/02/2016,3,4.47,208.59,"1,199.91",77.56,468.1,60256.31791,0,0.50%
3.505,18,Feb,2016,18/02/2016,4,4.47,208.59,"1,199.91",77.56,468.1,60659.35334,0,0.50%
3.514,19,Feb,2016,19/02/2016,5,4.47,208.59,"1,199.91",77.56,468.1,60541.30219,0,0.50%
3.521,22,Feb,2016,22/02/2016,1,4.47,208.59,"1,199.91",77.56,468.1,60482.56261,0,0.50%
3.527,23,Feb,2016,23/02/2016,2,4.47,208.59,"1,199.91",77.56,468.1,60609.00058,0,0.50%
3.538,24,Feb,2016,24/02/2016,3,4.47,208.59,"1,199.91",77.56,468.1,60556.98352,0,0.50%
3.533,25,Feb,2016,25/02/2016,4,4.47,208.59,"1,199.91",77.56,468.1,60512.98841,0,0.50%
3.525,26,Feb,2016,26/02/2016,5,4.47,208.59,"1,199.91",77.56,468.1,60449.44402,0,0.50%
3.527,29,Feb,2016,29/02/2016,1,4.47,208.59,"1,199.91",77.56,468.1,60197.98622,0,0.50%
3.522,1,Mar,2016,01/03/2016,2,4.3,224.79,"1,244.13",81.66,491.29,61168.14456,0,0.50%
3.512,2,Mar,2016,02/03/2016,3,4.3,224.79,"1,244.13",81.66,491.29,61005.27012,0,0.50%
3.47,3,Mar,2016,03/03/2016,4,4.3,224.79,"1,244.13",81.66,491.29,61237.01114,0,0.50%
3.446,4,Mar,2016,04/03/2016,5,4.3,224.79,"1,244.13",81.66,491.29,61281.73277,0,0.50%
3.465,7,Mar,2016,07/03/2016,1,4.3,224.79,"1,244.13",81.66,491.29,61289.15423,0,0.50%
3.471,8,Mar,2016,08/03/2016,2,4.3,224.79,"1,244.13",81.66,491.29,61194.11803,0,0.50%
3.441,9,Mar,2016,09/03/2016,3,4.3,224.79,"1,244.13",81.66,491.29,61122.52665,0,0.50%
3.436,10,Mar,2016,10/03/2016,4,4.3,224.79,"1,244.13",81.66,491.29,61108.232,0,0.50%
3.389,11,Mar,2016,11/03/2016,5,4.3,224.79,"1,244.13",81.66,491.29,61342.10102,0,0.50%
3.363,14,Mar,2016,14/03/2016,1,4.3,224.79,"1,244.13",81.66,491.29,61282.36565,0,0.50%
3.348,15,Mar,2016,15/03/2016,2,4.3,224.79,"1,244.13",81.66,491.29,61215.67104,0,0.50%
3.375,16,Mar,2016,16/03/2016,3,4.3,224.79,"1,244.13",81.66,491.29,61235.07997,0,0.50%
3.347,17,Mar,2016,17/03/2016,4,4.3,224.79,"1,244.13",81.66,491.29,61319.19959,0,0.50%
3.374,18,Mar,2016,18/03/2016,5,4.3,224.79,"1,244.13",81.66,491.29,61306.33872,0,0.50%
3.393,21,Mar,2016,21/03/2016,1,4.3,224.79,"1,244.13",81.66,491.29,61326.64736,0,0.50%
3.415,22,Mar,2016,22/03/2016,2,4.3,224.79,"1,244.13",81.66,491.29,61356.85986,0,0.50%
3.403,23,Mar,2016,23/03/2016,3,4.3,224.79,"1,244.13",81.66,491.29,61130.65203,0,0.50%
3.403,24,Mar,2016,24/03/2016,4,4.3,224.79,"1,244.13",81.66,491.29,61130.65203,0,0.50%
3.403,25,Mar,2016,25/03/2016,5,4.3,224.79,"1,244.13",81.66,491.29,61130.65203,0,0.50%
3.361,28,Mar,2016,28/03/2016,1,4.3,224.79,"1,244.13",81.66,491.29,60953.56826,0,0.50%
3.384,29,Mar,2016,29/03/2016,2,4.3,224.79,"1,244.13",81.66,491.29,60954.4374,0,0.50%
3.363,30,Mar,2016,30/03/2016,3,4.3,224.79,"1,244.13",81.66,491.29,61181.87394,0,0.50%
3.328,31,Mar,2016,31/03/2016,4,4.3,224.79,"1,244.13",81.66,491.29,61280.63695,0,0.50%
3.344,1,Abr,2016,01/04/2016,5,3.91,221.02,"1,242.26",84.16,499.57,61386.40726,1,0.50%
3.352,4,Abr,2016,04/04/2016,1,3.91,221.02,"1,242.26",84.16,499.57,61361.77229,1,0.50%
3.36,5,Abr,2016,05/04/2016,2,3.91,221.02,"1,242.26",84.16,499.57,61647.29586,1,0.50%
3.376,6,Abr,2016,06/04/2016,3,3.91,221.02,"1,242.26",84.16,499.57,61599.33567,1,0.50%
3.403,7,Abr,2016,07/04/2016,4,3.91,221.02,"1,242.26",84.16,499.57,61533.49159,1,0.50%
3.392,8,Abr,2016,08/04/2016,5,3.91,221.02,"1,242.26",84.16,499.57,61452.46564,1,0.50%
3.326,11,Abr,2016,11/04/2016,1,3.91,221.02,"1,242.26",84.16,499.57,61267.26589,1,0.50%
3.277,12,Abr,2016,12/04/2016,2,3.91,221.02,"1,242.26",84.16,499.57,61384.21639,1,0.50%
3.271,13,Abr,2016,13/04/2016,3,3.91,221.02,"1,242.26",84.16,499.57,61441.51915,1,0.50%
3.275,14,Abr,2016,14/04/2016,4,3.91,221.02,"1,242.26",84.16,499.57,61545.64702,1,0.50%
3.276,15,Abr,2016,15/04/2016,5,3.91,221.02,"1,242.26",84.16,499.57,61537.81407,1,0.50%
3.278,18,Abr,2016,18/04/2016,1,3.91,221.02,"1,242.26",84.16,499.57,61549.08703,1,0.50%
3.254,19,Abr,2016,19/04/2016,2,3.91,221.02,"1,242.26",84.16,499.57,61557.42135,1,0.50%
3.25,20,Abr,2016,20/04/2016,3,3.91,221.02,"1,242.26",84.16,499.57,61813.28214,1,0.50%
3.256,21,Abr,2016,21/04/2016,4,3.91,221.02,"1,242.26",84.16,499.57,61851.44313,1,0.50%
3.272,22,Abr,2016,22/04/2016,5,3.91,221.02,"1,242.26",84.16,499.57,61728.36088,1,0.50%
3.279,25,Abr,2016,25/04/2016,1,3.91,221.02,"1,242.26",84.16,499.57,61539.61236,1,0.50%
3.285,26,Abr,2016,26/04/2016,2,3.91,221.02,"1,242.26",84.16,499.57,61623.95935,1,0.50%
3.29,27,Abr,2016,27/04/2016,3,3.91,221.02,"1,242.26",84.16,499.57,61397.33086,1,0.50%
3.28,28,Abr,2016,28/04/2016,4,3.91,221.02,"1,242.26",84.16,499.57,61467.03019,1,0.50%
3.274,29,Abr,2016,29/04/2016,5,3.91,221.02,"1,242.26",84.16,499.57,61273.4863,1,0.50%
3.292,2,May,2016,02/05/2016,1,3.54,213.76,"1,258.63",84.98,503.26,61386.40726,0,0.50%
3.322,3,May,2016,03/05/2016,2,3.54,213.76,"1,258.63",84.98,503.26,61361.77229,0,0.50%
3.334,4,May,2016,04/05/2016,3,3.54,213.76,"1,258.63",84.98,503.26,61128.43152,0,0.50%
3.321,5,May,2016,05/05/2016,4,3.54,213.76,"1,258.63",84.98,503.26,60957.31744,0,0.50%
3.319,6,May,2016,06/05/2016,5,3.54,213.76,"1,258.63",84.98,503.26,60945.6017,0,0.50%
3.339,9,May,2016,09/05/2016,1,3.54,213.76,"1,258.63",84.98,503.26,60857.18649,0,0.50%
3.334,10,May,2016,10/05/2016,2,3.54,213.76,"1,258.63",84.98,503.26,60817.24962,0,0.50%
3.332,11,May,2016,11/05/2016,3,3.54,213.76,"1,258.63",84.98,503.26,60687.83802,0,0.50%
3.331,12,May,2016,12/05/2016,4,3.54,213.76,"1,258.63",84.98,503.26,60820.65128,0,0.50%
3.338,13,May,2016,13/05/2016,5,3.54,213.76,"1,258.63",84.98,503.26,60890.69863,0,0.50%
3.333,16,May,2016,16/05/2016,1,3.54,213.76,"1,258.63",84.98,503.26,60882.59654,0,0.50%
3.321,17,May,2016,17/05/2016,2,3.54,213.76,"1,258.63",84.98,503.26,60791.45949,0,0.50%
3.323,18,May,2016,18/05/2016,3,3.54,213.76,"1,258.63",84.98,503.26,60704.4808,0,0.50%
3.342,19,May,2016,19/05/2016,4,3.54,213.76,"1,258.63",84.98,503.26,60607.24931,0,0.50%
3.348,20,May,2016,20/05/2016,5,3.54,213.76,"1,258.63",84.98,503.26,60514.89749,0,0.50%
3.347,23,May,2016,23/05/2016,1,3.54,213.76,"1,258.63",84.98,503.26,60709.47852,0,0.50%
3.339,24,May,2016,24/05/2016,2,3.54,213.76,"1,258.63",84.98,503.26,60984.70789,0,0.50%
3.341,25,May,2016,25/05/2016,3,3.54,213.76,"1,258.63",84.98,503.26,60806.33438,0,0.50%
3.344,26,May,2016,26/05/2016,4,3.54,213.76,"1,258.63",84.98,503.26,60922.46991,0,0.50%
3.359,27,May,2016,27/05/2016,5,3.54,213.76,"1,258.63",84.98,503.26,60709.65155,0,0.50%
3.363,30,May,2016,30/05/2016,1,3.54,213.76,"1,258.63",84.98,503.26,60703.78656,0,0.50%
3.374,31,May,2016,31/05/2016,2,3.54,213.76,"1,258.63",84.98,503.26,60619.25197,0,0.50%
3.382,1,Jun,2016,01/06/2016,3,3.34,210.56,"1,276.40",91.91,498.25,60500.85255,1,0.50%
3.369,2,Jun,2016,02/06/2016,4,3.34,210.56,"1,276.40",91.91,498.25,60253.96869,1,0.50%
3.353,3,Jun,2016,03/06/2016,5,3.34,210.56,"1,276.40",91.91,498.25,60532.45837,1,0.50%
3.321,6,Jun,2016,06/06/2016,1,3.34,210.56,"1,276.40",91.91,498.25,60518.12463,1,0.50%
3.308,7,Jun,2016,07/06/2016,2,3.34,210.56,"1,276.40",91.91,498.25,60548.94301,1,0.50%
3.294,8,Jun,2016,08/06/2016,3,3.34,210.56,"1,276.40",91.91,498.25,60480.83631,1,0.50%
3.306,9,Jun,2016,09/06/2016,4,3.34,210.56,"1,276.40",91.91,498.25,60531.15951,1,0.50%
3.32,10,Jun,2016,10/06/2016,5,3.34,210.56,"1,276.40",91.91,498.25,60584.47116,1,0.50%
3.331,13,Jun,2016,13/06/2016,1,3.34,210.56,"1,276.40",91.91,498.25,60504.95519,1,0.50%
3.338,14,Jun,2016,14/06/2016,2,3.34,210.56,"1,276.40",91.91,498.25,60504.58185,1,0.50%
3.322,15,Jun,2016,15/06/2016,3,3.34,210.56,"1,276.40",91.91,498.25,60218.47356,1,0.50%
3.34,16,Jun,2016,16/06/2016,4,3.34,210.56,"1,276.40",91.91,498.25,60251.16303,1,0.50%
3.32,17,Jun,2016,17/06/2016,5,3.34,210.56,"1,276.40",91.91,498.25,60331.45619,1,0.50%
3.291,20,Jun,2016,20/06/2016,1,3.34,210.56,"1,276.40",91.91,498.25,60098.85092,1,0.50%
3.288,21,Jun,2016,21/06/2016,2,3.34,210.56,"1,276.40",91.91,498.25,60050.2974,1,0.50%
3.285,22,Jun,2016,22/06/2016,3,3.34,210.56,"1,276.40",91.91,498.25,60013.25524,1,0.50%
3.284,23,Jun,2016,23/06/2016,4,3.34,210.56,"1,276.40",91.91,498.25,59935.92769,1,0.50%
3.316,24,Jun,2016,24/06/2016,5,3.34,210.56,"1,276.40",91.91,498.25,59738.44066,1,0.50%
3.321,27,Jun,2016,27/06/2016,1,3.34,210.56,"1,276.40",91.91,498.25,59625.72008,1,0.50%
3.306,28,Jun,2016,28/06/2016,2,3.34,210.56,"1,276.40",91.91,498.25,59183.59308,1,0.50%
3.306,29,Jun,2016,29/06/2016,3,3.34,210.56,"1,276.40",91.91,498.25,59183.59308,1,0.50%
3.292,30,Jun,2016,30/06/2016,4,3.34,210.56,"1,276.40",91.91,498.25,59563.99062,1,0.50%
3.288,1,Jul,2016,01/07/2016,5,2.96,220.67,"1,337.33",99.03,506.93,59619.09607,1,0.50%
3.287,4,Jul,2016,04/07/2016,1,2.96,220.67,"1,337.33",99.03,506.93,59630.63929,1,0.50%
3.288,5,Jul,2016,05/07/2016,2,2.96,220.67,"1,337.33",99.03,506.93,59767.96841,1,0.50%
3.281,6,Jul,2016,06/07/2016,3,2.96,220.67,"1,337.33",99.03,506.93,59790.02227,1,0.50%
3.285,7,Jul,2016,07/07/2016,4,2.96,220.67,"1,337.33",99.03,506.93,60075.29871,1,0.50%
3.279,8,Jul,2016,08/07/2016,5,2.96,220.67,"1,337.33",99.03,506.93,60285.69924,1,0.50%
3.281,11,Jul,2016,11/07/2016,1,2.96,220.67,"1,337.33",99.03,506.93,60156.50811,1,0.50%
3.282,12,Jul,2016,12/07/2016,2,2.96,220.67,"1,337.33",99.03,506.93,60063.737,1,0.50%
3.282,13,Jul,2016,13/07/2016,3,2.96,220.67,"1,337.33",99.03,506.93,60114.97696,1,0.50%
3.28,14,Jul,2016,14/07/2016,4,2.96,220.67,"1,337.33",99.03,506.93,60282.64053,1,0.50%
3.279,15,Jul,2016,15/07/2016,5,2.96,220.67,"1,337.33",99.03,506.93,60650.14938,1,0.50%
3.281,18,Jul,2016,18/07/2016,1,2.96,220.67,"1,337.33",99.03,506.93,60578.02502,1,0.50%
3.295,19,Jul,2016,19/07/2016,2,2.96,220.67,"1,337.33",99.03,506.93,60925.54599,1,0.50%
3.311,20,Jul,2016,20/07/2016,3,2.96,220.67,"1,337.33",99.03,506.93,61153.86235,1,0.50%
3.323,21,Jul,2016,21/07/2016,4,2.96,220.67,"1,337.33",99.03,506.93,61397.90847,1,0.50%
3.324,22,Jul,2016,22/07/2016,5,2.96,220.67,"1,337.33",99.03,506.93,61437.09806,1,0.50%
3.346,25,Jul,2016,25/07/2016,1,2.96,220.67,"1,337.33",99.03,506.93,61352.70986,1,0.50%
3.362,26,Jul,2016,26/07/2016,2,2.96,220.67,"1,337.33",99.03,506.93,61295.66979,1,0.50%
3.36,27,Jul,2016,27/07/2016,3,2.96,220.67,"1,337.33",99.03,506.93,61085.84312,1,0.50%
3.36,28,Jul,2016,28/07/2016,4,2.96,220.67,"1,337.33",99.03,506.93,61085.84312,1,0.50%
3.36,29,Jul,2016,29/07/2016,5,2.96,220.67,"1,337.33",99.03,506.93,61085.84312,1,0.50%
3.346,1,Ago,2016,01/08/2016,1,2.94,215.24,"1,340.12",103.46,504.74,61019.65381,0,0.50%
3.348,2,Ago,2016,02/08/2016,2,2.94,215.24,"1,340.12",103.46,504.74,61251.94988,0,0.50%
3.355,3,Ago,2016,03/08/2016,3,2.94,215.24,"1,340.12",103.46,504.74,61301.4494,0,0.50%
3.342,4,Ago,2016,04/08/2016,4,2.94,215.24,"1,340.12",103.46,504.74,61357.90072,0,0.50%
3.338,5,Ago,2016,05/08/2016,5,2.94,215.24,"1,340.12",103.46,504.74,61419.62537,0,0.50%
3.32,8,Ago,2016,08/08/2016,1,2.94,215.24,"1,340.12",103.46,504.74,61375.92754,0,0.50%
3.304,9,Ago,2016,09/08/2016,2,2.94,215.24,"1,340.12",103.46,504.74,61336.94015,0,0.50%
3.31,10,Ago,2016,10/08/2016,3,2.94,215.24,"1,340.12",103.46,504.74,61295.76534,0,0.50%
3.309,11,Ago,2016,11/08/2016,4,2.94,215.24,"1,340.12",103.46,504.74,61428.65867,0,0.50%
3.318,12,Ago,2016,12/08/2016,5,2.94,215.24,"1,340.12",103.46,504.74,61630.53938,0,0.50%
3.311,15,Ago,2016,15/08/2016,1,2.94,215.24,"1,340.12",103.46,504.74,61543.78147,0,0.50%
3.31,16,Ago,2016,16/08/2016,2,2.94,215.24,"1,340.12",103.46,504.74,61573.03071,0,0.50%
3.318,17,Ago,2016,17/08/2016,3,2.94,215.24,"1,340.12",103.46,504.74,61806.22059,0,0.50%
3.307,18,Ago,2016,18/08/2016,4,2.94,215.24,"1,340.12",103.46,504.74,61936.23007,0,0.50%
3.323,19,Ago,2016,19/08/2016,5,2.94,215.24,"1,340.12",103.46,504.74,61965.0358,0,0.50%
3.342,22,Ago,2016,22/08/2016,1,2.94,215.24,"1,340.12",103.46,504.74,61933.48083,0,0.50%
3.358,23,Ago,2016,23/08/2016,2,2.94,215.24,"1,340.12",103.46,504.74,61851.33076,0,0.50%
3.355,24,Ago,2016,24/08/2016,3,2.94,215.24,"1,340.12",103.46,504.74,61924.67736,0,0.50%
3.352,25,Ago,2016,25/08/2016,4,2.94,215.24,"1,340.12",103.46,504.74,61819.62988,0,0.50%
3.346,26,Ago,2016,26/08/2016,5,2.94,215.24,"1,340.12",103.46,504.74,61823.96123,0,0.50%
3.371,29,Ago,2016,29/08/2016,1,2.94,215.24,"1,340.12",103.46,504.74,61727.72266,0,0.50%
3.371,30,Ago,2016,30/08/2016,2,2.94,215.24,"1,340.12",103.46,504.74,61727.72266,0,0.50%
3.395,31,Ago,2016,31/08/2016,3,2.94,215.24,"1,340.12",103.46,504.74,61768.57319,0,0.50%
3.399,1,Set,2016,01/09/2016,4,3.13,214.2,"1,326.03",103.98,504.74,62089.75908,0,0.50%
3.391,2,Set,2016,02/09/2016,5,3.13,214.2,"1,326.03",103.98,504.74,62193.27647,0,0.50%
3.399,5,Set,2016,05/09/2016,1,3.13,214.2,"1,326.03",103.98,504.74,62196.60184,0,0.50%
3.375,6,Set,2016,06/09/2016,2,3.13,214.2,"1,326.03",103.98,504.74,62162.11082,0,0.50%
3.359,7,Set,2016,07/09/2016,3,3.13,214.2,"1,326.03",103.98,504.74,62112.91027,0,0.50%
3.371,8,Set,2016,08/09/2016,4,3.13,214.2,"1,326.03",103.98,504.74,62213.57855,0,0.50%
3.386,9,Set,2016,09/09/2016,5,3.13,214.2,"1,326.03",103.98,504.74,62092.64516,0,0.50%
3.401,12,Set,2016,12/09/2016,1,3.13,214.2,"1,326.03",103.98,504.74,62150.13499,0,0.50%
3.413,13,Set,2016,13/09/2016,2,3.13,214.2,"1,326.03",103.98,504.74,61975.07097,0,0.50%
3.399,14,Set,2016,14/09/2016,3,3.13,214.2,"1,326.03",103.98,504.74,62003.15804,0,0.50%
3.39,15,Set,2016,15/09/2016,4,3.13,214.2,"1,326.03",103.98,504.74,62036.47595,0,0.50%
3.396,16,Set,2016,16/09/2016,5,3.13,214.2,"1,326.03",103.98,504.74,62041.52164,0,0.50%
3.39,19,Set,2016,19/09/2016,1,3.13,214.2,"1,326.03",103.98,504.74,61856.54442,0,0.50%
3.389,20,Set,2016,20/09/2016,2,3.13,214.2,"1,326.03",103.98,504.74,61700.15249,0,0.50%
3.381,21,Set,2016,21/09/2016,3,3.13,214.2,"1,326.03",103.98,504.74,61847.5548,0,0.50%
3.356,22,Set,2016,22/09/2016,4,3.13,214.2,"1,326.03",103.98,504.74,61802.87566,0,0.50%
3.357,23,Set,2016,23/09/2016,5,3.13,214.2,"1,326.03",103.98,504.74,61926.17249,0,0.50%
3.366,26,Set,2016,26/09/2016,1,3.13,214.2,"1,326.03",103.98,504.74,61804.07668,0,0.50%
3.371,27,Set,2016,27/09/2016,2,3.13,214.2,"1,326.03",103.98,504.74,61771.86947,0,0.50%
3.378,28,Set,2016,28/09/2016,3,3.13,214.2,"1,326.03",103.98,504.74,61650.02122,0,0.50%
3.388,29,Set,2016,29/09/2016,4,3.13,214.2,"1,326.03",103.98,504.74,61620.40012,0,0.50%
3.403,30,Set,2016,30/09/2016,5,3.13,214.2,"1,326.03",103.98,504.74,61574.9499,0,0.50%
3.393,3,Oct,2016,03/10/2016,1,3.41,214.61,"1,266.57",104.85,507.65,61517.98388,0,0.50%
3.398,4,Oct,2016,04/10/2016,2,3.41,214.61,"1,266.57",104.85,507.65,61458.8531,0,0.50%
3.404,5,Oct,2016,05/10/2016,3,3.41,214.61,"1,266.57",104.85,507.65,61570.10327,0,0.50%
3.411,6,Oct,2016,06/10/2016,4,3.41,214.61,"1,266.57",104.85,507.65,61633.57341,0,0.50%
3.408,7,Oct,2016,07/10/2016,5,3.41,214.61,"1,266.57",104.85,507.65,61721.60442,0,0.50%
3.398,10,Oct,2016,10/10/2016,1,3.41,214.61,"1,266.57",104.85,507.65,61724.47039,0,0.50%
3.401,11,Oct,2016,11/10/2016,2,3.41,214.61,"1,266.57",104.85,507.65,61571.25142,0,0.50%
3.408,12,Oct,2016,12/10/2016,3,3.41,214.61,"1,266.57",104.85,507.65,61511.72397,0,0.50%
3.411,13,Oct,2016,13/10/2016,4,3.41,214.61,"1,266.57",104.85,507.65,61565.22119,0,0.50%
3.403,14,Oct,2016,14/10/2016,5,3.41,214.61,"1,266.57",104.85,507.65,61592.928,0,0.50%
3.4,17,Oct,2016,17/10/2016,1,3.41,214.61,"1,266.57",104.85,507.65,61536.39157,0,0.50%
3.388,18,Oct,2016,18/10/2016,2,3.41,214.61,"1,266.57",104.85,507.65,61713.86316,0,0.50%
3.382,19,Oct,2016,19/10/2016,3,3.41,214.61,"1,266.57",104.85,507.65,61778.3052,0,0.50%
3.385,20,Oct,2016,20/10/2016,4,3.41,214.61,"1,266.57",104.85,507.65,61713.71245,0,0.50%
3.369,21,Oct,2016,21/10/2016,5,3.41,214.61,"1,266.57",104.85,507.65,61799.68476,0,0.50%
3.352,24,Oct,2016,24/10/2016,1,3.41,214.61,"1,266.57",104.85,507.65,61598.95567,0,0.50%
3.361,25,Oct,2016,25/10/2016,2,3.41,214.61,"1,266.57",104.85,507.65,61525.76726,0,0.50%
3.367,26,Oct,2016,26/10/2016,3,3.41,214.61,"1,266.57",104.85,507.65,61814.41396,0,0.50%
3.375,27,Oct,2016,27/10/2016,4,3.41,214.61,"1,266.57",104.85,507.65,61804.37393,0,0.50%
3.363,28,Oct,2016,28/10/2016,5,3.41,214.61,"1,266.57",104.85,507.65,62112.53281,0,0.50%
3.365,31,Oct,2016,31/10/2016,1,3.41,214.61,"1,266.57",104.85,507.65,62008.85471,0,0.50%
3.365,1,Nov,2016,01/11/2016,2,3.35,247.25,"1,235.98",116.4,506.53,62008.85471,0,0.50%
3.38,2,Nov,2016,02/11/2016,3,3.35,247.25,"1,235.98",116.4,506.53,62162.62895,0,0.50%
